sampleid	species	real_species	ident_rank	voucher_type	seqlength	ambiguities	museum_id	institut	identifier	country	BIN
RuHF-072-1	Phrynocephalus mystaceus	Phrynocephalus mystaceus	subspecies	None	654	0	None	None	Eugene Dunayev	Russia	BOLD:AAE0801
RuHF-072-2	Phrynocephalus mystaceus	Phrynocephalus mystaceus	subspecies	None	654	0	None	None	Eugene Dunayev	Russia	BOLD:AAE0801
RuHF-079-2	Phrynocephalus mystaceus	Phrynocephalus mystaceus	subspecies	None	654	0	None	None	Eugene Dunayev	Kazakhstan	BOLD:AAE0801
RuHF-079-1	Phrynocephalus mystaceus	Phrynocephalus mystaceus	subspecies	None	654	0	None	None	Eugene Dunayev	Kazakhstan	BOLD:AAE0801
RuHF-076	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	654	0	None	None	Eugene Dunayev	Kazakhstan	BOLD:AAB3418
RuHF-064	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	654	0	None	None	Eugene Dunayev	Kazakhstan	BOLD:AAB3418
RuHF-078-1	Phrynocephalus guttatus	Phrynocephalus guttatus	species	None	654	0	None	None	Eugene Dunayev	Kazakhstan	BOLD:AAD1093
RuHF-078-2	Phrynocephalus guttatus	Phrynocephalus guttatus	species	None	642	0	None	None	Eugene Dunayev	Kazakhstan	BOLD:AAD1093
RuHF-080-1	Phrynocephalus guttatus	Phrynocephalus guttatus	subspecies	None	654	0	None	None	Eugene Dunayev	Russia	BOLD:ADE2170
RuHF-080-2	Phrynocephalus guttatus	Phrynocephalus guttatus	subspecies	None	654	0	None	None	Eugene Dunayev	Russia	BOLD:ADE2170
RuHF-080-3	Phrynocephalus guttatus	Phrynocephalus guttatus	subspecies	None	654	0	None	None	Eugene Dunayev	Russia	BOLD:ADE2170
RuHF-066-2	Phrynocephalus guttatus	Phrynocephalus guttatus	subspecies	None	654	0	None	None	Eugene Dunayev	Kazakhstan	BOLD:ADE2170
RuHF-066-1	Phrynocephalus guttatus	Phrynocephalus guttatus	subspecies	None	629	0	None	None	Eugene Dunayev	Kazakhstan	BOLD:ADE2170
RuHF-077-1	Phrynocephalus mystaceus	Phrynocephalus mystaceus	subspecies	None	654	0	None	None	Eugene Dunayev	Kazakhstan	BOLD:AAE0801
RuHF-077-2	Phrynocephalus mystaceus	Phrynocephalus mystaceus	subspecies	None	654	0	None	None	Eugene Dunayev	Kazakhstan	BOLD:AAE0801
RuHF-082-1	Phrynocephalus guttatus	Phrynocephalus guttatus	species	None	613	1	None	None	Eugene Dunayev	Kazakhstan	BOLD:AAE0795
RuHF-082-2	Phrynocephalus guttatus	Phrynocephalus guttatus	species	None	654	0	None	None	Eugene Dunayev	Kazakhstan	BOLD:AAE0795
VFO 015-1	Eremias arguta	Eremias arguta	subspecies	None	654	0	None	Research Collection of Roman A. Nazarov	Eugene Dunayev	Russia	BOLD:AAE2004
ZMMU-R-11413-1	Mediodactylus kotschyi	Mediodactylus kotschyi	subspecies	None	652	0	R-11413	None	None	Ukraine	BOLD:AAE3548
RuHF-NR-432a	Mediodactylus kotschyi	Mediodactylus kotschyi	subspecies	None	657	0	None	None	None	Ukraine	BOLD:AAE3548
ZMMU R-12077-1	Eremias arguta	Eremias arguta	subspecies	None	657	0	R-12077-1	None	None	Russia	BOLD:AAE2004
ZMMU R-11981-1	Eremias arguta	Eremias arguta	subspecies	None	657	0	R-11981-1	None	None	Uzbekistan	BOLD:AAC6895
ZMMU R-11698-1	Eremias arguta	Eremias arguta	subspecies	None	657	0	R-11698-1	None	Eugene Dunayev	Uzbekistan	BOLD:AAX8414
ZMMU R-11378-1	Eremias arguta	Eremias arguta	subspecies	None	657	0	R-11378-1	None	None	Russia	BOLD:AAE2004
ZMMU R-11038-1	Eremias arguta	Eremias arguta	subspecies	None	657	0	R-11038-1	None	None	Ukraine	BOLD:AAE2004
ZMMU R-12074-1	Eremias velox	Eremias velox	subspecies	None	657	0	R-12074-1	None	Eugene Dunayev	Uzbekistan	BOLD:AAA9462
RuHF-DVS-003	Phrynocephalus guttatus	Phrynocephalus guttatus	species	None	657	0	RuHF-DVS-003	None	Eugene Dunayev	China	BOLD:AAF6397
RuHF-DVS-004	Phrynocephalus guttatus	Phrynocephalus guttatus	species	None	657	0	RuHF-DVS-004	None	Eugene Dunayev	China	BOLD:AAF6397
ZMMU R-12097-1	Zootoca vivipara	Zootoca vivipara	subspecies	None	651	0	R-12097	None	Eugene Dunayev	Russia	BOLD:AAK0201
ZMMU R-12084-1	Podarcis tauricus	Podarcis tauricus	subspecies	None	657	0	R-12084	None	None	Ukraine	BOLD:AAY2958
ZMMU R-11584-1	Darevskia praticola	Darevskia praticola	subspecies	None	657	0	R-11584	None	Eugene Dunayev	Russia	BOLD:AAI9602
OVK-24	Mediodactylus kotschyi	Mediodactylus kotschyi	subspecies	None	657	0	OVK-24	Research Collection of Oleg V. Kukushkin	Roman A. Nazarov	Ukraine	BOLD:AAE3548
ZMMU-R-12334	Phrynocephalus guttatus	Phrynocephalus guttatus	species	None	657	0	ZMMU-R-12334	Zoological Museum of Moscow University	Eugene Dunayev	Kazakhstan	BOLD:ACE9271
ZMMU-R-12332-1	Phrynocephalus guttatus	Phrynocephalus guttatus	subspecies	None	657	0	ZMMU-R-12332-1	Zoological Museum of Moscow University	Eugene Dunayev	Kazakhstan	BOLD:AAE6477
ZMMU-R-12333-1	Phrynocephalus guttatus	Phrynocephalus guttatus	species	None	657	0	ZMMU-R-12333-1	Zoological Museum of Moscow University	Eugene Dunayev	Kazakhstan	BOLD:AAF6509
ZMMU-R-12335	Phrynocephalus guttatus	Phrynocephalus guttatus	species	None	634	0	ZMMU-R-12335	Zoological Museum of Moscow University	Eugene Dunayev	Kazakhstan	BOLD:ACE9271
ZMMU-R-12326-1	Phrynocephalus guttatus	Phrynocephalus guttatus	species	None	656	0	ZMMU-R-12326-1	Zoological Museum of Moscow University	Eugene Dunayev	Kazakhstan	BOLD:AAD1093
ZMMU-R-12309-1	Phrynocephalus guttatus	Phrynocephalus guttatus	species	None	657	0	ZMMU-R-12309-1	Zoological Museum of Moscow University	Eugene Dunayev	China	BOLD:AAF6397
ZMMU-R-12261-1	Phrynocephalus mystaceus	Phrynocephalus mystaceus	subspecies	None	654	0	ZMMU-R-12261-1	Zoological Museum of Moscow University	Eugene Dunayev	Uzbekistan	BOLD:AAE0801
ZMMU-R-12252-1	Phrynocephalus mystaceus	Phrynocephalus mystaceus	subspecies	None	657	0	ZMMU-R-12252-1	Zoological Museum of Moscow University	Eugene Dunayev	Uzbekistan	BOLD:AAE0801
ZMMU-R-12266	Phrynocephalus mystaceus	Phrynocephalus mystaceus	subspecies	None	657	1	ZMMU-R-12266	Zoological Museum of Moscow University	Eugene Dunayev	Uzbekistan	BOLD:AAE0801
IZIP-Phh-003	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	590	0	IZIP-Phh-003	Uzbekistan Academy of Sciences, Institute of Zoology and Parasitology	Eugene Dunayev	Uzbekistan	BOLD:AAB3418
IZIP-829 (4401)	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	656	0	IZIP-829 (4401)	Uzbekistan Academy of Sciences, Institute of Zoology and Parasitology	Eugene Dunayev	Uzbekistan	BOLD:AAB3418
OVK-7	Mediodactylus kotschyi	Mediodactylus kotschyi	subspecies	None	654	0	OVK-7	Research Collection of Oleg V. Kukushkin	Oleg V. Kukushkin	Ukraine	BOLD:AAE3548
OVK-17	Mediodactylus kotschyi	Mediodactylus kotschyi	subspecies	None	657	0	OVK-17	Research Collection of Oleg V. Kukushkin	Oleg V. Kukushkin	Ukraine	BOLD:AAE3548
NAP-01207	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	602	0	None	Zoological Museum of Moscow University, Divsion of Herpetology	Nikolay Poyarkov	Kazakhstan	BOLD:AAB3418
NAP-01208	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	602	0	None	Zoological Museum of Moscow University, Divsion of Herpetology	Nikolay Poyarkov	Kazakhstan	BOLD:AAB3418
NAP-01209	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	602	0	None	Zoological Museum of Moscow University, Divsion of Herpetology	Nikolay Poyarkov	Kazakhstan	BOLD:AAB3418
NAP-01212	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	602	0	None	Zoological Museum of Moscow University, Divsion of Herpetology	Nikolay Poyarkov	Kazakhstan	BOLD:AAB3418
NAP-01213	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	602	0	None	Zoological Museum of Moscow University, Divsion of Herpetology	Nikolay Poyarkov	Kazakhstan	BOLD:AAB3418
NAP-01218	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	602	0	None	Zoological Museum of Moscow University, Divsion of Herpetology	Nikolay Poyarkov	Kazakhstan	BOLD:AAB3418
NAP-01219	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	602	0	None	Zoological Museum of Moscow University, Divsion of Herpetology	Nikolay Poyarkov	Kazakhstan	BOLD:AAB3418
NAP-01220	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	602	0	None	Zoological Museum of Moscow University, Divsion of Herpetology	Nikolay Poyarkov	Kazakhstan	BOLD:AAB3418
NAP-01221	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	602	0	None	Zoological Museum of Moscow University, Divsion of Herpetology	Nikolay Poyarkov	Kazakhstan	BOLD:AAB3418
ZMMU R-13089-1	Phrynocephalus helioscopus	Phrynocephalus helioscopus	subspecies	None	657	0	R-13089-1	Zoological Museum of Moscow University	Eugene Dunayev	China	BOLD:AER4082
08ABMAY-0015	Stenacron interpunctatum	Stenacron interpunctatum	species	Vouchered:Registered Collection	658	0	08ABMAY-0015	Centre for Biodiversity Genomics	Xin Zhou	Canada	BOLD:AAA8218
10BPBS-0001	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0001	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0002	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0002	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0003	Crossaster papposus	Crossaster papposus	species	None	664	0	10BPBS-0003	Centre for Biodiversity Genomics	None	Canada	BOLD:AAB5053
10BPBS-0004	Psilaster andromeda	Psilaster andromeda	species	None	664	0	10BPBS-0004	Centre for Biodiversity Genomics	None	Canada	BOLD:ABZ6380
10BPBS-0005	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0005	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0006	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0006	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0007	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0007	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0008	Icasterias panopla	Icasterias panopla	species	None	664	0	10BPBS-0008	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF5523
10BPBS-0009	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0009	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0010	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0010	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAF0422
10BPBS-0011	Ctenodiscus crispatus	Ctenodiscus crispatus	species	None	664	0	10BPBS-0011	Centre for Biodiversity Genomics	None	Canada	BOLD:AAC2685
10BPBS-0012	Psilaster andromeda	Psilaster andromeda	species	None	664	0	10BPBS-0012	Centre for Biodiversity Genomics	None	Canada	BOLD:ABZ6380
10BPBS-0013	Psilaster andromeda	Psilaster andromeda	species	None	664	0	10BPBS-0013	Centre for Biodiversity Genomics	None	Canada	BOLD:ABZ6380
10BPBS-0014	Icasterias panopla	Icasterias panopla	species	None	664	0	10BPBS-0014	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF5523
10BPBS-0015	Ophiopleura borealis	Ophiopleura borealis	species	None	570	0	10BPBS-0015	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0016	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0016	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0017	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0017	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0018	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0018	Centre for Biodiversity Genomics	None	Canada	BOLD:AAN2685
10BPBS-0019	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0019	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0020	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0020	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0021	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0021	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0022	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0022	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0023	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0023	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0024	Pontaster tenuispinus	Pontaster tenuispinus	species	None	634	0	10BPBS-0024	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0025	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0025	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0026	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0026	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0027	Pontaster tenuispinus	Pontaster tenuispinus	species	None	628	0	10BPBS-0027	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0038	Similipecten greenlandicus	Similipecten greenlandicus	species	Vouchered:Registered Collection	467	0	10BPBS-0038	Centre for Biodiversity Genomics	Kara K. S. Layton	Canada	BOLD:AAO2809
10BPBS-0039	Saduria sabini	Saduria sabini	species	None	658	0	10BPBS-0039	Centre for Biodiversity Genomics	Angela Telfer	Canada	BOLD:AAO4190
10BPBS-0041	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0041	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0042	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0042	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0043	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0043	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0044	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0044	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0045	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0045	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0046	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0046	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0047	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0047	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0048	Pontaster tenuispinus	Pontaster tenuispinus	species	None	624	0	10BPBS-0048	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0049	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0049	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0050	Pontaster tenuispinus	Pontaster tenuispinus	species	None	664	0	10BPBS-0050	Centre for Biodiversity Genomics	None	Canada	BOLD:AAF0422
10BPBS-0052	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0052	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0053	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0053	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0054	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0054	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0055	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0055	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0056	Ophiopleura borealis	Ophiopleura borealis	species	None	664	0	10BPBS-0056	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD1204
10BPBS-0057	Gorgonocephalus arcticus	Gorgonocephalus arcticus	species	None	614	0	10BPBS-0057	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAC8875
10BPBS-0058	Gorgonocephalus arcticus	Gorgonocephalus arcticus	species	None	664	0	10BPBS-0058	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAC8875
10BPBS-0070	Similipecten greenlandicus	Similipecten greenlandicus	species	Vouchered:Registered Collection	570	0	10BPBS-0070	Centre for Biodiversity Genomics	Kara K. S. Layton	Canada	BOLD:AAO2809
10BPBS-0071	Similipecten greenlandicus	Similipecten greenlandicus	species	Vouchered:Registered Collection	588	0	10BPBS-0071	Centre for Biodiversity Genomics	Kara K. S. Layton	Canada	BOLD:AAO2809
10BPBS-0072	Similipecten greenlandicus	Similipecten greenlandicus	species	Vouchered:Registered Collection	562	1	10BPBS-0072	Centre for Biodiversity Genomics	Kara K. S. Layton	Canada	BOLD:AAO2809
10BPBS-0073	Similipecten greenlandicus	Similipecten greenlandicus	species	Vouchered:Registered Collection	452	0	10BPBS-0073	Centre for Biodiversity Genomics	Kara K. S. Layton	Canada	BOLD:AAO2809
10BPBS-0074	Similipecten greenlandicus	Similipecten greenlandicus	species	Vouchered:Registered Collection	470	0	10BPBS-0074	Centre for Biodiversity Genomics	Kara K. S. Layton	Canada	BOLD:AAO2809
10BPBS-0076	Similipecten greenlandicus	Similipecten greenlandicus	species	Vouchered:Registered Collection	412	0	10BPBS-0076	Centre for Biodiversity Genomics	Kara K. S. Layton	Canada	BOLD:AAO2809
10BPBS-0077	Similipecten greenlandicus	Similipecten greenlandicus	species	Vouchered:Registered Collection	530	0	10BPBS-0077	Centre for Biodiversity Genomics	Kara K. S. Layton	Canada	BOLD:AAO2809
10BPBS-0078	Similipecten greenlandicus	Similipecten greenlandicus	species	Vouchered:Registered Collection	468	0	10BPBS-0078	Centre for Biodiversity Genomics	Kara K. S. Layton	Canada	BOLD:AAO2809
10BPBS-0079	Nuculana pernula	Nuculana pernula	species	Vouchered:Registered Collection	673	0	10BPBS-0079	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAF2554
10BPBS-0080	Nuculana pernula	Nuculana pernula	species	Vouchered:Registered Collection	673	0	10BPBS-0080	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAF2554
10BPBS-0085	Cryptonatica affinis	Cryptonatica affinis	species	Vouchered:Registered Collection	673	0	10BPBS-0085	Centre for Biodiversity Genomics	Crystal Sobel	Canada	BOLD:AAO4021
10BPBS-0087	Margarites costalis	Margarites costalis	species	Vouchered:Registered Collection	648	0	10BPBS-0087	Centre for Biodiversity Genomics	Crystal Sobel	Canada	BOLD:AAN6577
10BPBS-0093	Ciliatocardium ciliatum	Ciliatocardium ciliatum	species	Vouchered:Registered Collection	673	0	10BPBS-0093	Centre for Biodiversity Genomics	Kara K. S. Layton	Canada	BOLD:AAE8751
10BPBS-0096	Argis dentata	Argis dentata	species	None	658	0	10BPBS-0096	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAC3186
10BPBS-0099	Tmetonyx cicada	Tmetonyx cicada	species	None	658	0	10BPBS-0099	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAK2147
10BPBS-0102	Ophiacantha bidentata	Ophiacantha bidentata	species	None	664	0	10BPBS-0102	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD0922
10BPBS-0104	Ophiocten sericeum	Ophiocten sericeum	species	None	664	0	10BPBS-0104	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAB5245
10BPBS-0105	Ophiacantha bidentata	Ophiacantha bidentata	species	None	664	0	10BPBS-0105	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAD0922
10BPBS-0106	Ophiocten sericeum	Ophiocten sericeum	species	None	664	0	10BPBS-0106	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAB5245
10BPBS-0107	Ophiocten sericeum	Ophiocten sericeum	species	None	603	1	10BPBS-0107	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAB5245
10BPBS-0108	Ophiocten sericeum	Ophiocten sericeum	species	None	664	0	10BPBS-0108	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAB5245
10BPBS-0109	Ophiocten sericeum	Ophiocten sericeum	species	None	664	0	10BPBS-0109	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAB5245
10BPBS-0110	Ophiocten sericeum	Ophiocten sericeum	species	None	664	0	10BPBS-0110	Centre for Biodiversity Genomics	BOLD ID Engine	Canada	BOLD:AAB5245
